Rank,Schulze_Rank,Win_Based_Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,Original_index,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0.3811659192825112,0.7533632286995515,0.600896860986547,Adaptive Pavlov 2011,2.6151569506726453,0.7450986547085202,49.0,1.0,3,0.7134843049327356,0.0316143497757847,0.0559461883408072,0.1989551569506726,0.9859514946516074,0.364916041247702,0.6234000473553152,0.032285029650506
0.38565022421524664,0.13004484304932734,0.3721973094170404,Retaliate 2: 0.08,2.6134304932735426,0.6291928251121076,72.0,1.0,141,0.6201614349775784,0.0090313901345291,0.0955381165919282,0.2752690582959641,1.0,0.0,0.0723777898058928,0.0
0.3901345291479821,0.4125560538116592,0.34977578475336324,Second by Harrington,2.6131614349775787,0.7119417040358744,75.0,1.0,157,0.6207578475336324,0.0911838565022421,0.1150089686098654,0.1730493273542601,0.9100133484732426,0.4634001563362098,0.9762724585618334,0.3024112463516787
0.39461883408071746,0.7937219730941704,0.8295964125560538,Soft Go By Majority: 5,2.612511210762332,0.8019551569506727,19.0,1.0,85,0.7393542600896861,0.0626008968609866,0.0492556053811659,0.1487892376681614,1.0,0.7278948031756242,0.6193149817864021,0.0
0.3991031390134529,0.12556053811659193,0.4080717488789238,Retaliate: 0.1,2.610134529147982,0.6317937219730941,71.0,1.0,140,0.6208565022421525,0.0109372197309416,0.0945426008968609,0.2736636771300448,1.0,0.0,0.0943905613130896,0.0
0.40358744394618834,0.7309417040358744,0.5874439461883408,Adaptive Pavlov 2006,2.6085650224215247,0.7274080717488789,51.0,1.0,2,0.6979775784753363,0.0294304932735425,0.0610627802690582,0.2115291479820628,0.979931844650057,0.3031728667988995,0.6302228431373518,0.1234830311707177
0.4080717488789238,0.5919282511210763,0.7757847533632287,Delayed AON1,2.608497757847534,0.7711883408071749,27.0,1.0,38,0.6480493273542601,0.1231390134529147,0.1074349775784753,0.1213766816143497,0.9981216896529808,0.1455510395187357,0.0,1.0
0.4125560538116592,0.06726457399103139,0.3991031390134529,Forgetful Grudger,2.6063677130044844,0.6405650224215247,71.0,1.0,73,0.6299596412556054,0.0106053811659192,0.0899327354260089,0.2695022421524664,1.0,0.0,0.1118136438377458,0.0
0.4170403587443946,0.13452914798206278,0.38565022421524664,Retaliate 3: 0.05,2.60609865470852,0.6075919282511211,71.0,1.0,142,0.600816143497758,0.0067757847533632,0.1029461883408071,0.2894618834080717,1.0,0.0,0.0440780700735251,0.0
0.42152466367713004,0.7713004484304933,0.8475336322869955,Soft Go By Majority: 20,2.6058071748878926,0.8396143497757848,16.0,1.0,83,0.7772107623318386,0.0624035874439461,0.0291748878923766,0.1312107623318386,1.0,0.794062044620984,0.6880208604335446,0.0
0.4260089686098655,0.7892376681614349,0.8565022421524664,Soft Go By Majority: 10,2.605784753363229,0.8367040358744394,14.0,1.0,82,0.7767174887892376,0.0599865470852018,0.0279955156950672,0.1353004484304933,1.0,0.7725384846478811,0.66598019038504,0.0
0.4304932735426009,0.9641255605381166,0.9641255605381166,Second by Black,2.6046412556053813,0.8695739910313901,0.0,1.0,147,0.7994215246636772,0.070152466367713,0.0196860986547085,0.1107399103139012,0.9783868342092236,0.7256144371903546,0.742495263262549,0.2965865674653449
0.4349775784753363,0.7443946188340808,0.8923766816143498,VeryBad,2.604596412556054,0.8376636771300449,12.0,1.0,198,0.7784843049327355,0.0591793721973094,0.0265829596412555,0.1357533632286995,0.9997723659671764,0.7981850520591326,0.7634829117675025,0.0
0.43946188340807174,0.7623318385650224,0.8789237668161435,Soft Go By Majority: 40,2.600627802690583,0.8428295964125561,13.0,1.0,84,0.775932735426009,0.0668968609865471,0.0289910313901344,0.1281793721973093,1.0,0.8007163173850996,0.6686472709992288,0.0
0.4439461883408072,0.7399103139013453,0.8878923766816144,Slow Tit For Two Tats 2,2.5990134529147983,0.8248789237668162,12.0,1.0,172,0.7685829596412556,0.0562959641255605,0.0298026905829596,0.1453183856502242,1.0,0.7726661101049164,0.3966697875736073,0.0
